name,state_id,lat,lon,population,is_capital
Moline,IL,41.5067003,-90.5151342,43483,0
Ashburn,VA,39.0437192,-77.4874899,43511,0
Attleboro,MA,41.9445441,-71.2856082,43593,0
York,PA,39.9625984,-76.727745,43718,0
Titusville,FL,28.6122187,-80.8075538,43761,0
DeKalb,IL,41.9294736,-88.7503647,43862,0
Sierra Vista,AZ,31.5545394,-110.3036912,43888,0
Bonita Springs,FL,26.339806,-81.7786972,43914,0
Collierville,TN,35.042036,-89.6645266,43965,0
Biloxi,MS,30.3960318,-88.8853078,44054,0
Columbus,IN,39.2014405,-85.9213796,44061,0
Wesley Chapel,FL,28.2397301,-82.3278658,44092,0
Elmhurst,IL,41.8994745,-87.9403418,44121,0
Twin Falls,ID,42.5629668,-114.4608711,44125,0
Coeur d'Alene,ID,47.6776832,-116.7804664,44137,0
Arecibo,PR,18.472445,-66.7157306,44191,0
San Jacinto,CA,33.7839084,-116.958635,44199,0
Severn,MD,39.1370528,-76.6983022,44231,0
Belleville,IL,38.5200504,-89.9839935,44478,0
Palm Springs,CA,33.8302961,-116.5452921,44552,0
Glenview,IL,42.0697509,-87.7878408,44692,0
West Seneca,NY,42.8500585,-78.7997547,44711,0
Pittsfield,MA,42.4500846,-73.2453824,44737,0
Strongsville,OH,41.3144966,-81.83569,44750,0
San Marcos,TX,29.8832749,-97.9413941,44894,0
Jeffersonville,IN,38.2775702,-85.7371847,44953,0
Potomac,MD,39.0181651,-77.2085914,44965,0
Tuckahoe,VA,37.5901463,-77.5563761,44990,0
Cedar Hill,TX,32.5884689,-96.9561152,45028,0
Texas City,TX,29.383845,-94.9027002,45099,0
San Luis Obispo,CA,35.2827524,-120.6596156,45119,0
Beavercreek,OH,39.7092262,-84.0632685,45193,0
Saint Louis Park,MN,44.9482979,-93.3480051,45250,0
Parker,CO,39.5186002,-104.7613634,45297,0
Ceres,CA,37.5949316,-120.9577098,45417,0
Kokomo,IN,40.486427,-86.1336033,45468,0
Ankeny,IA,41.7297102,-93.6057734,45582,0
Stillwater,OK,36.1195545006,-97.0821511885,45688,0
Doral,FL,25.8195424,-80.3553302,45704,0
Antelope,CA,38.7082357,-121.3299513,45770,0
Sammamish,WA,47.6417664,-122.0803998,45780,0
Farmington,NM,36.7280583,-108.2186856,45877,0
Commerce City,CO,39.8083196,-104.9338675,45913,0
Hattiesburg,MS,31.3271189,-89.2903392,45989,0
Lawrence,IN,39.8386516,-86.0252612,46001,0
Dublin,CA,37.7021521,-121.9357918,46036,0
Cleveland Heights,OH,41.5200518,-81.556235,46121,0
Caldwell,ID,43.6629384,-116.6873596,46237,0
Dunwoody,GA,33.9462125,-84.3346473,46267,0
Portage,MI,42.2011538,-85.5800022,46292,0
Altoona,PA,40.5186809,-78.3947359,46320,0
Grapevine,TX,32.9342919,-97.0780654,46334,0
Azusa,CA,34.1336186,-117.9075627,46361,0
Wauwatosa,WI,43.0494572,-88.0075875,46396,0
Olympia,WA,47.0378741,-122.9006951,46478,1
Murray,UT,40.6668916,-111.8879909,46746,0
Huntersville,NC,35.410694,-80.8428504,46773,0
Coral Gables,FL,25.72149,-80.2683838,46780,0
Pflugerville,TX,30.4393696,-97.6200043,46936,0
Bedford,TX,32.844017,-97.1430671,46979,0
East Providence,RI,41.8137116,-71.3700545,47037,0
Mentor,OH,41.6661573,-81.339552,47159,0
Methuen,MA,42.7262016,-71.1908924,47255,0
Roseville,MI,42.4972583,-82.9371409,47299,0
Binghamton,NY,42.0986867,-75.9179738,47376,0
Georgetown,TX,30.6326942,-97.6772311,47400,0
Lehi,UT,40.3916172,-111.8507662,47407,0
Chesterfield,MO,38.6631083,-90.5770675,47484,0
Florin,CA,38.4960187,-121.4088416,47513,0
Newark,OH,40.0581205,-82.4012643,47573,0
Middletown,CT,41.5623209,-72.6506488,47648,0
Pearl City,HI,21.4039032,-157.9575535,47698,0
Salina,KS,38.8402805,-97.6114237,47707,0
Alexandria,LA,31.3112936,-92.4451371,47723,0
Galveston,TX,29.3013889,-94.7977778,47743,0
Covina,CA,34.0900091,-117.8903397,47796,0
Cypress,CA,33.8169599,-118.0372852,47802,0
Poway,CA,32.9628233,-117.0358646,47811,0
Mansfield,OH,40.75839,-82.5154471,47821,0
Aliso Viejo,CA,33.565038,-117.727116,47823,0
Downers Grove,IL,41.8089191,-88.0111746,47833,0
Rancho Santa Margarita,CA,33.640855,-117.603104,47853,0
Edina,MN,44.8896866,-93.3499489,47941,0
Tigard,OR,45.4312294,-122.7714861,48035,0
Richland,WA,46.2856907,-119.2844621,48058,0
McLean,VA,38.9342776,-77.1774801,48115,0
Logan,UT,41.7354862,-111.834388,48174,0
Lenexa,KS,38.9536174,-94.7335709,48190,0
Kingsport,TN,36.548434,-82.5618186,48205,0
Castle Rock,CO,39.3722121,-104.8560902,48231,0
Mishawaka,IN,41.6619927,-86.1586156,48252,0
Roswell,NM,33.3942655,-104.5230242,48366,0
Trujillo Alto,PR,18.3546719,-66.0073876,48437,0
Palm Desert,CA,33.7222445,-116.3744556,48445,0
Palm Beach Gardens,FL,26.8233946,-80.1386547,48452,0
Grand Island,NE,40.9250123,-98.3420068,48520,0
La Mirada,CA,33.9172357,-118.0120086,48527,0
Casa Grande,AZ,32.8795022,-111.7573521,48571,0
East Lansing,MI,42.7369792,-84.4838654,48579,0
Middletown,OH,39.5150576,-84.3982763,48694,0
Kentwood,MI,42.8694731,-85.6447492,48707,0
West Sacramento,CA,38.5804609,-121.530234,48744,0
Aspen Hill,MD,39.0795529,-77.0730338,48759,0
Kirkland,WA,47.6814876,-122.2087353,48787,0
Monroe,LA,32.5093109,-92.1193012,48815,0
Gilroy,CA,37.0057816,-121.5682751,48821,0
Harrisonburg,VA,38.4495688,-78.8689156,48914,0
Euclid,OH,41.5931049,-81.5267873,48920,0
Cedar Park,TX,30.505198,-97.8202888,48937,0
Southaven,MS,34.9889818,-90.0125913,48982,0
Rowland Heights,CA,33.9761238,-117.9053395,48993,0
Cerritos,CA,33.8583484,-118.0647871,49041,0
DeSoto,TX,32.5898577,-96.8569451,49047,0
Pinellas Park,FL,27.8428025,-82.6995444,49079,0
Pine Bluff,AR,34.2284312,-92.0031955,49083,0
Apple Valley,MN,44.7319094,-93.21772,49084,0
Huntington,WV,38.4192496,-82.445154,49138,0
Wilson,NC,35.7212689,-77.9155395,49167,0
Sheboygan,WI,43.7508284,-87.71453,49288,0
Enid,OK,36.3995365006,-97.9021741885,49379,0
Aloha,OR,45.4942838,-122.8670454,49425,0
Harrisburg,PA,40.2737002,-76.8844179,49528,1
Bradenton,FL,27.4989278,-82.5748194,49546,0
Cuyahoga Falls,OH,41.1339449,-81.4845585,49652,0
West New York,NJ,40.7878788,-74.0143064,49708,0
Minnetonka,MN,44.9291722638,-93.482843371,49734,0
Greenwood,IN,39.6136578,-86.1066526,49791,0
Plainfield,NJ,40.6337136,-74.4073737,49808,0
Burlington,NC,36.0956918,-79.4377991,49963,0
Hoboken,NJ,40.7439906,-74.0323626,50005,0
Glendora,CA,34.1361187,-117.865339,50073,0
Troy,NY,42.7284117,-73.6917851,50129,0
Bellevue,NE,41.1366656,-95.8908446,50137,0
Joplin,MO,37.0842271,-94.513281,50150,0
Albany,OR,44.6365107,-123.1059282,50158,0
Niagara Falls,NY,43.0944999,-79.0567111,50193,0
South Jordan,UT,40.5621704,-111.929658,50418,0
Placentia,CA,33.8722371,-117.8703363,50533,0
Catalina Foothills,AZ,32.297853,-110.9187037,50796,0
Perth Amboy,NJ,40.5067723,-74.2654234,50814,0
Buckeye,AZ,33.3703197,-112.5837766,50876,0
Elkhart,IN,41.6819935,-85.9766671,50949,0
Watsonville,CA,36.910231,-121.7568946,51199,0
Cathedral City,CA,33.7797426,-116.4652911,51200,0
Peabody,MA,42.5278731,-70.9286609,51251,0
East Hartford,CT,41.7823216,-72.6120346,51252,0
Milford,CT,41.2223194,-73.0564953,51271,0
Smyrna,GA,33.8839926,-84.5143761,51271,0
Euless,TX,32.8370727,-97.0819541,51277,0
La Crosse,WI,43.8013556,-91.2395807,51320,0
Yucaipa,CA,34.033625,-117.0430865,51367,0
Hendersonville,TN,36.3047735,-86.6199957,51372,0
Stratford,CT,41.1845415,-73.1331651,51384,0
Charleston,WV,38.3498195,-81.6326235,51400,1
The Villages,FL,28.934084,-81.959943,51442,0
Brentwood,CA,37.931868,-121.6957863,51481,0
Saginaw,MI,43.4194699,-83.9508068,51508,0
Irondequoit,NY,43.2133955,-77.5797226,51692,0
Revere,MA,42.4084302,-71.0119948,51755,0
Lake Elsinore,CA,33.6680772,-117.3272615,51821,0
Oak Park,IL,41.8850317,-87.7845025,51878,0
Levittown,NY,40.7259336,-73.5142921,51881,0
Hoffman Estates,IL,42.0428052,-88.079795,51895,0
Novato,CA,38.1074199,-122.5697032,51904,0
Sarasota,FL,27.3364347,-82.5306527,51917,0
Pensacola,FL,30.421309,-87.2169149,51923,0
Noblesville,IN,40.0455918,-86.0085955,51969,0
Lakewood,OH,41.4819932,-81.7981908,52131,0
Colton,CA,34.0739016,-117.3136547,52154,0
Florissant,MO,38.789217,-90.322614,52158,0
Manhattan,KS,39.1836082,-96.5716694,52281,0
Battle Creek,MI,42.3211522,-85.1797142,52347,0
Normal,IL,40.5142026,-88.9906312,52497,0
Lake Havasu City,AZ,34.483901,-114.3224548,52527,0
Blue Springs,MO,39.0169509,-94.2816148,52575,0
Saint Peters,MO,38.8003294,-90.6265121,52575,0
Grand Forks,ND,47.9252568,-97.0328547,52838,0
Wheaton,IL,41.8661403,-88.1070127,52894,0
Coconut Creek,FL,26.2517482,-80.1789351,52909,0
Levittown,PA,40.1551097,-74.8287747,52983,0
Shoreline,WA,47.7556531,-122.3415178,53007,0
Delano,CA,35.7688425,-119.2470536,53041,0
Highland,CA,34.1283442,-117.2086513,53104,0
Poinciana,FL,28.1402939,-81.4584058,53193,0
Margate,FL,26.2445263,-80.206436,53284,0
Auburn,AL,32.6098566,-85.4807825,53380,0
Santee,CA,32.8383828,-116.9739167,53413,0
Sanford,FL,28.8005484,-81.2731203,53570,0
Rosemead,CA,34.0805651,-118.072846,53764,0
Lakewood,NJ,40.0978929,-74.2176435,53805,0
Port Arthur,TX,29.8988258,-93.9287815,53818,0
Hempstead,NY,40.7062128,-73.6187397,53891,0
Hanford,CA,36.3274502,-119.6456844,53967,0
Hacienda Heights,CA,33.9930677,-117.9686755,54038,0
Paramount,CA,33.8894598,-118.1597911,54098,0
Redmond,WA,47.6739882,-122.121512,54144,0
Porterville,CA,36.06523,-119.0167679,54165,0
Mount Prospect,IL,42.0664167,-87.9372908,54167,0
Pocatello,ID,42.8713032,-112.4455344,54255,0
Spring,TX,30.0799405,-95.4171601,54298,0
Midwest City,OK,35.4534539006,-97.4204849885,54371,0
Port Charlotte,FL,26.9761707,-82.0906448,54392,0
Corvallis,OR,44.5645659,-123.2620435,54462,0
Valdosta,GA,30.8327022,-83.2784851,54518,0
Elyria,OH,41.3683798,-82.1076486,54533,0
Bartlett,TN,35.2045329,-89.8739753,54613,0
Bowie,MD,38.9717120458,-76.7485520605,54727,0
Moore,OK,35.3434553006,-97.5104858885,55081,0
Jupiter,FL,26.9342246,-80.0942087,55156,0
New Brunswick,NJ,40.4862158,-74.4518188,55181,0
Towson,MD,39.4014955,-76.6019125,55197,0
Novi,MI,42.48059,-83.4754913,55224,0
Carson City,NV,39.1637984,-119.7674034,55274,1
Chicopee,MA,42.1487043,-72.6078672,55298,0
Fountain Valley,CA,33.7091847,-117.9536697,55313,0
Casper,WY,42.8433116998,-106.327324537,55316,0
Woodland,CA,38.6785157,-121.7732971,55468,0
Diamond Bar,CA,34.0286226,-117.8103367,55544,0
West Haven,CT,41.2706527,-72.9470471,55564,0
Decatur,AL,34.6059254,-86.9833417,55683,0
Taunton,MA,41.900101,-71.0897675,55874,0
Broomfield,CO,39.9205411,-105.0866504,55889,0
Lakeville,MN,44.6496868,-93.24272,55954,0
Rogers,AR,36.3320197,-94.1185366,55964,0
Port Orange,FL,29.1383165,-80.9956105,56048,0
Anderson,IN,40.1053196,-85.6802541,56129,0
Kettering,OH,39.6895036,-84.1688274,56163,0
Medford,MA,42.4184296,-71.1061639,56173,0
Rowlett,TX,32.9029017,-96.56388,56199,0
Conroe,TX,30.3118769,-95.4560512,56207,0
Ocala,FL,29.1871986,-82.1400923,56315,0
Arcadia,CA,34.1397292,-118.0353449,56364,0
Mansfield,TX,32.5631924,-97.1416768,56368,0
Wellington,FL,26.6586779,-80.2414357,56508,0
Marietta,GA,33.952602,-84.5499327,56579,0
West Des Moines,IA,41.5772115,-93.711332,56609,0
Berwyn,IL,41.8505874,-87.7936685,56657,0
Oak Lawn,IL,41.7108662,-87.7581081,56690,0
Tinley Park,IL,41.5733669,-87.7844944,56703,0
Orland Park,IL,41.6303103,-87.8539425,56767,0
Idaho Falls,ID,43.4930718324,-112.036292595,56813,0
White Plains,NY,41.0339862,-73.7629097,56853,0
Rocklin,CA,38.7907339,-121.2357828,56974,0
La Mesa,CA,32.7678288,-117.0230839,57065,0
South Whittier,CA,33.9608463,-118.0417328,57156,0
Blaine,MN,45.1607987,-93.2349489,57186,0
Chapel Hill,NC,35.9131996,-79.0558445,57233,0
Royal Oak,MI,42.4894801,-83.1446485,57236,0
Owensboro,KY,37.7742152,-87.1133304,57265,0
North Port,FL,27.044224,-82.2359254,57357,0
Palm Harbor,FL,28.0780718,-82.7637127,57439,0
Rocky Mount,NC,35.9382103,-77.790534,57477,0
Alpharetta,GA,34.0753762,-84.2940899,57551,0
Dubuque,IA,42.5005583,-90.6645718,57637,0
San Rafael,CA,37.9735346,-122.5310874,57713,0
New Braunfels,TX,29.7030024,-98.1244531,57740,0
Dearborn Heights,MI,42.3369816,-83.2732627,57774,0
Petaluma,CA,38.232417,-122.6366524,57941,0
Bowling Green,KY,36.9903199,-86.4436018,58067,0
Huntington Park,CA,33.9816812,-118.2250725,58114,0
Tonawanda,NY,43.0203347,-78.880315,58144,0
Lakewood,WA,47.1717649,-122.518458,58163,0
Cupertino,CA,37.3229978,-122.0321823,58302,0
Des Plaines,IL,42.0333623,-87.8833991,58364,0
Reston,VA,38.9687213,-77.3410958,58404,0
Greenville,SC,34.8526176,-82.3940105,58409,0
Great Falls,MT,47.5002354,-111.3008083,58505,0
Grand Junction,CO,39.0638705,-108.5506486,58566,0
National City,CA,32.6781085,-117.0991967,58582,0
Taylorsville,UT,40.6677248,-111.9388258,58652,0
Brookline,MA,42.3317642,-71.1211635,58732,0
North Miami,FL,25.8900949,-80.1867138,58786,0
Gardena,CA,33.8883487,-118.3089624,58829,0
Conway,AR,35.0886963,-92.4421011,58908,0
Ames,IA,42.0347081,-93.6199402,58965,0
Tulare,CA,36.2077288,-119.3473379,59278,0
Lancaster,PA,40.0378755,-76.3055144,59322,0
Springfield,OR,44.0462362,-123.0220289,59403,0
Malden,MA,42.4250964,-71.066163,59450,0
Cheyenne,WY,41.1399814,-104.8202462,59466,1
Pontiac,MI,42.6389216,-83.2910468,59515,0
Encinitas,CA,33.0369867,-117.2919818,59518,0
Kissimmee,FL,28.2919557,-81.407571,59682,0
Saint Clair Shores,MI,42.4969805,-82.8888054,59715,0
Pasco,WA,46.2395793,-119.1005657,59781,0
Gaithersburg,MD,39.1434406,-77.2013705,59933,0
Santa Cruz,CA,36.9741171,-122.0307963,59946,0
Marysville,WA,48.0517637,-122.1770818,60020,0
Pine Hills,FL,28.5577794,-81.4534046,60076,0
La Habra,CA,33.9319578,-117.9461734,60239,0
Monterey Park,CA,34.0625106,-118.1228476,60269,0
Burnsville,MN,44.7677424,-93.2777226,60306,0
West Allis,WI,43.0166806,-88.0070315,60411,0
Tamarac,FL,26.2128609,-80.2497707,60427,0
Bristol,CT,41.6717648,-72.9492703,60477,0
Homestead,FL,25.4687224,-80.4775569,60512,0
Delray Beach,FL,26.4614625,-80.0728201,60522,0
Springfield,OH,39.9242266,-83.8088172,60608,0
Waltham,MA,42.3764852,-71.2356113,60632,0
Brentwood,NY,40.7812093,-73.2462273,60664,0
Vineland,NJ,39.4862267,-75.0257313,60724,0
Terre Haute,IN,39.4667034,-87.4139092,60785,0
Eden Prairie,MN,44.8546856,-93.470786,60797,0
Bethesda,MD,38.9806658,-77.100256,60858,0
Meriden,CT,41.5381535,-72.8070435,60868,0
Haverhill,MA,42.7762015,-71.0772796,60879,0
Daytona Beach,FL,29.2108147,-81.0228331,61005,0
Rockville,MD,39.0839973,-77.1527578,61209,0
Bismarck,ND,46.8083268,-100.7837392,61272,1
Bossier City,LA,32.5159852,-93.7321229,61315,0
Castro Valley,CA,37.6940973,-122.0863522,61388,0
Madera,CA,36.9613356,-120.0607176,61416,0
Coon Rapids,MN,45.1455491647,-93.3044029627,61476,0
Maple Grove,MN,45.0724642,-93.4557877,61567,0
Carmichael,CA,38.617127,-121.3282843,61762,0
Woodbury,MN,44.9238552,-92.9593797,61961,0
Lodi,CA,38.1301968,-121.2724473,62134,0
Millcreek,UT,40.6868914,-111.8754907,62139,0
Shawnee,KS,39.0416718,-94.7202376,62209,0
Council Bluffs,IA,41.2619444,-95.8608333,62230,0
Utica,NY,43.1009031,-75.2326641,62235,0
Fort Myers,FL,26.640628,-81.8723084,62298,0
North Little Rock,AR,34.769536,-92.2670941,62304,0
Hamilton,OH,39.3995008,-84.5613355,62477,0
Franklin,TN,35.9250637,-86.86889,62487,0
Montebello,CA,34.0094444,-118.1052778,62500,0
Victoria,TX,28.8052674,-97.0035982,62592,0
Pico Rivera,CA,33.9830688,-118.096735,62942,0
Laguna Niguel,CA,33.5225261,-117.7075526,62979,0
Bayonne,NJ,40.6687141,-74.1143091,63024,0
Taylor,MI,42.240872,-83.2696509,63131,0
Johnson City,TN,36.3134397,-82.3534727,63152,0
Pittsburg,CA,38.0279762,-121.8846806,63264,0
West Hartford,CT,41.7620447,-72.7420399,63268,0
North Richland Hills,TX,32.8342952,-97.2289029,63343,0
San Clemente,CA,33.4269728,-117.6119925,63522,0
Janesville,WI,42.6827885,-89.0187223,63575,0
Dundalk,MD,39.2506633,-76.5205184,63597,0
South San Francisco,CA,37.654656,-122.4077498,63632,0
Lorain,OH,41.452819,-82.1823746,64097,0
Walnut Creek,CA,37.9063131,-122.064963,64173,0
Eagan,MN,44.8041322,-93.1668858,64206,0
Yorba Linda,CA,33.8886259,-117.8131125,64234,0
East Orange,NJ,40.767323,-74.2048677,64270,0
Palo Alto,CA,37.4418834,-122.1430195,64403,0
Flower Mound,TX,33.0145673,-97.0969552,64669,0
Rancho Cordova,CA,38.5890723,-121.302728,64776,0
Skokie,IL,42.0333636,-87.7333934,64784,0
Harlingen,TX,26.1906306,-97.6961026,64849,0
Yuba City,CA,39.1404477,-121.6169108,64925,0
Camarillo,CA,34.2163937,-119.0376023,65201,0
Jackson,TN,35.6145169,-88.8139469,65211,0
Frederick,MD,39.4142688,-77.4105409,65239,0
Goodyear,AZ,33.4353199,-112.3582135,65275,0
Weston,FL,26.1003654,-80.3997748,65333,0
Dothan,AL,31.2232313,-85.3904889,65496,0
Davis,CA,38.5449065,-121.7405167,65622,0
Saint Charles,MO,38.78394,-90.4812298,65794,0
Ellicott City,MD,39.2673284,-76.7983067,65834,0
Saint Cloud,MN,45.5607986,-94.1624895,65842,0
Atascocita,TX,29.9988306,-95.1765978,65844,0
Flagstaff,AZ,35.1980671,-111.6512725,65870,0
Eau Claire,WI,44.811349,-91.4984941,65883,0
Dale City,VA,38.6370622,-77.3110946,65969,0
Oshkosh,WI,44.0247062,-88.5426136,66083,0
Temple,TX,31.0982344,-97.342782,66102,0
Schenectady,NY,42.8142432,-73.9395687,66135,0
Rock Hill,SC,34.9248667,-81.0250784,66154,0
Portland,ME,43.661471,-70.2553259,66194,0
Union City,NJ,40.7795455,-74.0237512,66455,0
Warner Robins,GA,32.6209775,-83.5999048,66588,0
Kenner,LA,29.9940924,-90.2417434,66702,0
Redondo Beach,CA,33.8491816,-118.3884078,66748,0
Missoula,MT,46.872146,-113.9939982,66788,0
Milpitas,CA,37.4282724,-121.9066238,66790,0
Casas Adobes,AZ,32.3234078,-110.9950966,66795,0
Loveland,CO,40.3977612,-105.0749801,66859,0
Lauderhill,FL,26.1403635,-80.2133808,66887,0
Youngstown,OH,41.0997803,-80.6495194,66982,0
Manteca,CA,37.7974273,-121.2160526,67096,0
Lafayette,IN,40.4167022,-86.8752869,67140,0
Jonesboro,AR,35.8422967,-90.7042791,67263,0
Mount Vernon,NY,40.9125992,-73.8370786,67292,0
Layton,UT,41.0602216,-111.9710529,67311,0
Missouri City,TX,29.6185669,-95.5377215,67358,0
Glen Burnie,MD,39.1626084,-76.6246886,67639,0
Waldorf,MD,38.6240983608,-76.9039582311,67752,0
Gulfport,MS,30.3674198,-89.0928155,67793,0
Mount Pleasant,SC,32.7940651,-79.8625851,67843,0
Iowa City,IA,41.6611277,-91.5301683,67862,0
Santa Fe,NM,35.6869752,-105.937799,67947,1
Rapid City,SD,44.0805434,-103.2310149,67956,0
Boynton Beach,FL,26.5253491,-80.0664309,68217,0
Framingham,MA,42.2792625,-71.416172,68318,0
Perris,CA,33.7825194,-117.2286478,68386,0
Waterloo,IA,42.4927641,-92.3429631,68406,0
Turlock,CA,37.4946568,-120.8465941,68549,0
Palatine,IL,42.1103041,-88.03424,68557,0
Redlands,CA,34.0555693,-117.1825381,68747,0
Apple Valley,CA,34.5008311,-117.1858759,69135,0
Union City,CA,37.5958333,-122.0191667,69516,0
Lynwood,CA,33.930293,-118.2114603,69772,0
Passaic,NJ,40.8567663,-74.1284764,69781,0
Springdale,AR,36.1867442,-94.1288142,69797,0
Muncie,IN,40.1933767,-85.3863599,70085,0
Jacksonville,NC,34.7540524,-77.4302415,70145,0
Auburn,WA,47.3073228,-122.2284532,70180,0
Pleasanton,CA,37.6624312,-121.8746789,70285,0
Pharr,TX,26.1947962,-98.1836216,70400,0
Mayagüez,PR,18.201066,-67.139624,70463,0
Plymouth,MN,45.0105194,-93.4555093,70576,0
Waukesha,WI,43.0116784,-88.2314813,70718,0
Wilmington,DE,39.7459467,-75.5465889,70851,0
Rochester Hills,MI,42.6583661,-83.1499322,70995,0
Riverview,FL,27.8661364,-82.3264809,71050,0
Centreville,VA,38.8403909,-77.4288769,71135,0
Pawtucket,RI,41.878711,-71.3825558,71148,0
Silver Spring,MD,38.9906657,-77.026088,71452,0
Southfield,MI,42.4733689,-83.2218731,71739,0
Gastonia,NC,35.262082,-81.1873005,71741,0
Baytown,TX,29.7355047,-94.9774274,71802,0
Lake Charles,LA,30.2265949,-93.2173759,71993,0
Wyoming,MI,42.9133602,-85.7053085,72125,0
San Ramon,CA,37.7799273,-121.9780153,72148,0
Folsom,CA,38.6779591,-121.1760583,72203,0
Appleton,WI,44.2619309,-88.4153847,72623,0
Saint George,UT,37.1041476,-113.5841233,72897,0
Canton,OH,40.7989473,-81.378447,73007,0
New Britain,CT,41.6612104,-72.7795419,73206,0
Bolingbrook,IL,41.6986416,-88.0683955,73366,0
Fayetteville,AR,36.0625795,-94.1574263,73580,0
Upland,CA,34.09751,-117.6483876,73732,0
Alameda,CA,37.7652065,-122.2416355,73812,0
Kennewick,WA,46.2112458,-119.1372338,73917,0
Mountain View,CA,37.3860517,-122.0838511,74066,0
Schaumburg,IL,42.0333608,-88.0834059,74227,0
Kalamazoo,MI,42.2917069,-85.5872286,74262,0
Evanston,IL,42.0411414,-87.6900587,74486,0
Chino Hills,CA,33.993796,-117.758884,74799,0
Medford,OR,42.3265153,-122.8755949,74907,0
Bethlehem,PA,40.6259316,-75.3704579,74982,0
Deerfield Beach,FL,26.3184123,-80.0997657,75018,0
Meridian,ID,43.6121087,-116.3915131,75092,0
Arlington Heights,IL,42.0883603,-87.9806265,75101,0
Cheektowaga,NY,42.9033917,-78.7547536,75178,0
Palm Coast,FL,29.5849736,-81.2078411,75180,0
Kendall,FL,25.6792695,-80.3172743,75371,0
Baldwin Park,CA,34.0852868,-117.9608978,75390,0
Guaynabo,PR,18.3574502,-66.1109998,75443,0
Tustin,CA,33.7458511,-117.826166,75540,0
Lynchburg,VA,37.4137536,-79.1422464,75568,0
Somerville,MA,42.3875968,-71.0994968,75754,0
Brooklyn Park,MN,45.0941315,-93.3563405,75781,0
Indio,CA,33.7205771,-116.2155619,76036,0
Melbourne,FL,28.0836269,-80.6081089,76068,0
Scranton,PA,41.408969,-75.6624122,76089,0
Decatur,IL,39.8403147,-88.9548001,76122,0
Bryan,TX,30.6743643,-96.3699632,76201,0
Avondale,AZ,33.4355977,-112.3496021,76238,0
Lawrence,MA,42.7070354,-71.1631137,76377,0
Bloomington,IL,40.4842027,-88.9936873,76610,0
Bellflower,CA,33.8816819,-118.1170117,76616,0
Bend,OR,44.0581728,-121.3153096,76639,0
Johns Creek,GA,34.0289259,-84.198579,76728,0
Saint Joseph,MO,39.7686055,-94.8466322,76780,0
Fishers,IN,39.9555928,-86.0138729,76794,0
Redwood City,CA,37.4852152,-122.2363548,76815,0
Napa,CA,38.2971367,-122.2855293,76915,0
Mission,TX,26.2159066,-98.3252932,77058,0
New Rochelle,NY,40.9114882,-73.7823549,77062,0
Edinburg,TX,26.3017374,-98.1633433,77100,0
Lake Forest,CA,33.6469661,-117.689218,77264,0
Camden,NJ,39.9259463,-75.1196199,77344,0
Albany,GA,31.5785074,-84.155741,77434,0
Menifee,CA,33.728354,-117.1464209,77519,0
Largo,FL,27.9094665,-82.7873244,77648,0
Chino,CA,34.0122346,-117.688944,77983,0
Hemet,CA,33.7475203,-116.9719684,78657,0
Sugar Land,TX,29.6196787,-95.6349463,78817,0
Racine,WI,42.7261309,-87.7828523,78860,0
Merced,CA,37.3021633,-120.4829677,78958,0
Concord,NC,35.4087517,-80.579511,79066,0
Carmel,IN,39.9783711,-86.1180435,79191,0
O'Fallon,MO,38.8106075,-90.6998477,79329,0
Farmington Hills,MI,42.4853125,-83.3771553,79740,0
Lakewood,CA,33.8536269,-118.1339563,80048,0
Gary,IN,41.5933696,-87.3464271,80294,0
Cranston,RI,41.7798226,-71.4372796,80387,0
Bloomington,IN,39.165325,-86.5263857,80405,0
Longview,TX,32.5007038,-94.7404891,80455,0
Buena Park,CA,33.8675143,-117.9981181,80530,0
